Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Sector,Tipo de cliente
2021-06-12,8417.064460057165,17480.29943915358,13360.443015284558,1020253,Cerdo,Grandes Clientes
2021-06-13,1915.953226076722,11089.94053366505,6303.194323440183,1020253,Cerdo,Grandes Clientes
2021-06-14,5825.259897289983,14895.116715677748,10386.701704543422,1020253,Cerdo,Grandes Clientes
2021-06-15,8225.795016851178,16929.737744394886,12425.170827908025,1020253,Cerdo,Grandes Clientes
2021-06-16,9478.488584039775,18327.999892038628,13969.462669907227,1020253,Cerdo,Grandes Clientes
2021-06-17,10359.855660668922,19644.24275087434,14928.00438479317,1020253,Cerdo,Grandes Clientes
2021-06-11,3279.6768643618416,8457.776140775175,5913.521243376687,1020042,Cerdo,Grandes Clientes
2021-06-12,1391.4855724325953,6330.946180739486,3959.985931348461,1020042,Cerdo,Grandes Clientes
2021-06-13,-5819.1215921052935,-790.7254326659074,-3167.9923971716407,1020042,Cerdo,Grandes Clientes
2021-06-14,305.30254439701105,5174.764416723609,2728.2809880595632,1020042,Cerdo,Grandes Clientes
2021-06-15,2205.05843340622,7097.464012646527,4738.957760880717,1020042,Cerdo,Grandes Clientes
2021-06-16,1846.278243726953,6809.197170790743,4311.90656320624,1020042,Cerdo,Grandes Clientes
2021-06-17,2401.6516208692415,7073.586421549739,4810.479703569279,1020042,Cerdo,Grandes Clientes
2021-06-11,15567.354837296125,27597.167506507154,21556.418992650484,1020027,Cerdo,Grandes Clientes
2021-06-12,11586.675575877005,23801.287986234445,17638.863755028164,1020027,Cerdo,Grandes Clientes
2021-06-13,-3243.0153781380445,9351.697899882962,2702.264349898094,1020027,Cerdo,Grandes Clientes
2021-06-14,6448.39346648673,18464.59927157635,12531.544889705667,1020027,Cerdo,Grandes Clientes
2021-06-15,13010.809036300925,25027.961591983447,18775.04274329317,1020027,Cerdo,Grandes Clientes
2021-06-16,13443.785395902827,25658.66603121128,19786.974300389025,1020027,Cerdo,Grandes Clientes
2021-06-17,14192.218587354713,26913.13495363056,20560.700112216757,1020027,Cerdo,Grandes Clientes
2021-06-11,44377.19636838381,75186.6444359601,58797.87862673249,1020013,Cerdo,Grandes Clientes
2021-06-12,28485.620206322255,58663.30249933918,43261.316191729406,1020013,Cerdo,Grandes Clientes
2021-06-13,-16040.061772061703,14133.763319132047,-1177.1125641589242,1020013,Cerdo,Grandes Clientes
2021-06-14,12840.265758218964,42020.32490562934,27892.69264994639,1020013,Cerdo,Grandes Clientes
2021-06-15,26012.21729373113,56266.925453428514,41490.44571217165,1020013,Cerdo,Grandes Clientes
2021-06-16,33636.06021033991,64974.10592166094,49036.050014214525,1020013,Cerdo,Grandes Clientes
2021-06-17,35655.82043214351,66547.7979059321,51323.293542677675,1020013,Cerdo,Grandes Clientes
2021-06-11,22703.40786075289,39476.81989581742,31426.234099529996,1020010,Cerdo,Grandes Clientes
2021-06-12,18562.82601304271,34605.364968396796,26306.09524964984,1020010,Cerdo,Grandes Clientes
2021-06-13,441.36825389479486,16988.773683163698,8877.487015530558,1020010,Cerdo,Grandes Clientes
2021-06-14,14579.093636437854,31098.67411823745,22719.635999829527,1020010,Cerdo,Grandes Clientes
2021-06-15,21330.622802200713,37263.73094664105,29513.424088281994,1020010,Cerdo,Grandes Clientes
2021-06-16,22316.027400349543,39238.086093009944,30905.356652957464,1020010,Cerdo,Grandes Clientes
2021-06-17,23834.481592741125,40954.92287052478,32759.931127447824,1020010,Cerdo,Grandes Clientes
2021-06-11,2911.4173178986894,13127.467619914509,7984.02169171728,1020003,Cerdo,Grandes Clientes
2021-06-12,893.7208428071035,11120.773454579072,6450.198849722311,1020003,Cerdo,Grandes Clientes
2021-06-13,-6504.509257558954,3833.004019878175,-1216.7113083793056,1020003,Cerdo,Grandes Clientes
2021-06-14,-2821.4353964068964,7778.584309582216,2602.849984736384,1020003,Cerdo,Grandes Clientes
2021-06-15,801.1027975885562,10378.930615250174,5528.127883783299,1020003,Cerdo,Grandes Clientes
2021-06-16,1787.2369615391435,11882.066154507687,6973.353792892553,1020003,Cerdo,Grandes Clientes
2021-06-17,2736.758290600678,13389.580172581458,8203.2833612962,1020003,Cerdo,Grandes Clientes
2021-06-11,10274.013830733535,20549.560879395893,15470.668863188854,1020001,Cerdo,Grandes Clientes
2021-06-12,8128.3297678081235,18141.608843896072,13189.288073363969,1020001,Cerdo,Grandes Clientes
2021-06-13,-2931.801273009396,7796.167042400484,2463.2390636172713,1020001,Cerdo,Grandes Clientes
2021-06-14,3544.3531908284554,13204.947383019402,8668.641393382835,1020001,Cerdo,Grandes Clientes
2021-06-15,6994.4108967114835,17212.744001739808,11956.948285899085,1020001,Cerdo,Grandes Clientes
2021-06-16,7917.613241816421,18091.700490936546,12602.101291297538,1020001,Cerdo,Grandes Clientes
2021-06-17,8613.241057809126,18492.412273744525,13595.700667213701,1020001,Cerdo,Grandes Clientes
2021-06-11,5828.700613898802,23653.22438367721,14460.589966752457,1010695,Pollo,Grandes Clientes
2021-06-12,1482.8348682539934,20371.498812481208,10829.8626801868,1010695,Pollo,Grandes Clientes
2021-06-13,-7729.785524018668,10947.430851092306,1289.2017255409883,1010695,Pollo,Grandes Clientes
2021-06-14,-2097.7073097578295,16155.646851947258,7281.83045018157,1010695,Pollo,Grandes Clientes
2021-06-15,1483.713069912882,20351.58779656255,11708.931009166437,1010695,Pollo,Grandes Clientes
2021-06-16,4795.136423193146,24195.601831218042,14275.134656264723,1010695,Pollo,Grandes Clientes
2021-06-17,4099.609675268939,22618.7767094608,13867.257243249614,1010695,Pollo,Grandes Clientes
2021-06-11,29537.954427514567,59481.30868001157,44743.92271400595,1010267,Pollo,Grandes Clientes
2021-06-12,11893.20256528131,42590.73237250513,26588.402968891904,1010267,Pollo,Grandes Clientes
2021-06-13,-18921.69831745697,11212.416822621948,-4040.38890399049,1010267,Pollo,Grandes Clientes
2021-06-14,14950.947814453097,44780.5570909396,29217.475958847837,1010267,Pollo,Grandes Clientes
2021-06-15,32401.212467434405,62197.75308010902,47547.885072044235,1010267,Pollo,Grandes Clientes
2021-06-16,28143.9517187105,59122.21106186548,43656.91364286035,1010267,Pollo,Grandes Clientes
2021-06-17,28104.90637990077,57167.75296996305,43144.29689849984,1010267,Pollo,Grandes Clientes
2021-06-11,131840.779754339,199555.74056514696,166036.47692013788,1010078,Pollo,Grandes Clientes
2021-06-12,78836.37904247636,152602.8327183779,115539.26212010773,1010078,Pollo,Grandes Clientes
2021-06-13,-20552.66321583689,46050.57481750816,14264.681740697517,1010078,Pollo,Grandes Clientes
2021-06-14,50455.69347493251,123702.02778163209,87064.9527812688,1010078,Pollo,Grandes Clientes
2021-06-15,92121.58885351395,158513.91031584292,123637.23369523819,1010078,Pollo,Grandes Clientes
2021-06-16,100637.28148556213,167833.947523963,133410.92711297958,1010078,Pollo,Grandes Clientes
2021-06-17,109047.8139540506,183163.72705567488,145240.17354939977,1010078,Pollo,Grandes Clientes
2021-06-11,4097.2550572177515,9817.961058402316,6912.978534549762,1010077,Pollo,Grandes Clientes
2021-06-12,2046.8861350493594,8016.519072400187,4911.143809965499,1010077,Pollo,Grandes Clientes
2021-06-13,-4775.8883385457675,1307.571439990477,-1596.827916938354,1010077,Pollo,Grandes Clientes
2021-06-14,-210.1243677258554,5892.51919933675,3023.816191105886,1010077,Pollo,Grandes Clientes
2021-06-15,1723.6926176789775,7468.173471363742,4673.028905375671,1010077,Pollo,Grandes Clientes
2021-06-16,2665.5689048783615,8356.501269188408,5606.207654802764,1010077,Pollo,Grandes Clientes
2021-06-17,3526.0245677396965,9634.085134298955,6516.330512011971,1010077,Pollo,Grandes Clientes
2021-06-11,24652.458604683794,65911.48860614005,45106.943355553376,1010048,Pollo,Grandes Clientes
2021-06-12,4314.738809314991,44205.0260965613,25055.318879895916,1010048,Pollo,Grandes Clientes
2021-06-13,-43236.71832415372,-1481.2559956327502,-23638.605273460926,1010048,Pollo,Grandes Clientes
2021-06-14,-6120.473279290702,33248.334803899124,13168.692738358051,1010048,Pollo,Grandes Clientes
2021-06-15,7438.579732588496,49110.65562931707,28267.269012430716,1010048,Pollo,Grandes Clientes
2021-06-16,13194.583582326286,53511.86255737849,34498.88203945074,1010048,Pollo,Grandes Clientes
2021-06-17,18053.416762323737,59265.219611817716,38359.618375154474,1010048,Pollo,Grandes Clientes
2021-06-11,24687.22950043901,45969.82657423974,35293.83533188389,1010002,Pollo,Grandes Clientes
2021-06-12,11257.974700369097,34212.865890351946,22354.35256884182,1010002,Pollo,Grandes Clientes
2021-06-13,-20904.16049194315,423.14669801698005,-10051.71051817802,1010002,Pollo,Grandes Clientes
2021-06-14,-449.5897340669508,22583.752833100996,10960.31121447419,1010002,Pollo,Grandes Clientes
2021-06-15,10345.919753575075,31830.175266098468,21861.555753663142,1010002,Pollo,Grandes Clientes
2021-06-16,14555.737652001248,36993.64223691067,25420.882934857676,1010002,Pollo,Grandes Clientes
2021-06-17,19672.49665993226,42211.706436199456,31171.88031295473,1010002,Pollo,Grandes Clientes
2021-06-11,11748.803807065171,20714.258942349752,16362.465771076735,1020253,Cerdo,Foodservice
2021-06-12,8772.990833591042,17645.6436235404,13360.443015284558,1020253,Cerdo,Foodservice
2021-06-13,1509.54287250268,10586.525008474413,6303.194323440183,1020253,Cerdo,Foodservice
2021-06-14,5899.155760872207,14684.6657415531,10386.701704543422,1020253,Cerdo,Foodservice
2021-06-15,7483.795305346853,16853.003722891284,12425.170827908025,1020253,Cerdo,Foodservice
2021-06-16,9197.851739324251,18411.346228052425,13969.462669907227,1020253,Cerdo,Foodservice
2021-06-17,10362.633744259729,19436.57946426266,14928.00438479317,1020253,Cerdo,Foodservice
2021-06-11,3400.727577462577,8505.741563608795,5913.521243376687,1020042,Cerdo,Foodservice
2021-06-12,1488.5292468593818,6611.389117554965,3959.985931348461,1020042,Cerdo,Foodservice
2021-06-13,-5494.609027106778,-668.077452165345,-3167.9923971716407,1020042,Cerdo,Foodservice
2021-06-14,409.93106285549715,5164.19267147896,2728.2809880595632,1020042,Cerdo,Foodservice
2021-06-15,2373.1902323549075,7257.287291377267,4738.957760880717,1020042,Cerdo,Foodservice
2021-06-16,1721.9383105014042,6792.349477174997,4311.90656320624,1020042,Cerdo,Foodservice
2021-06-17,2471.3201266033466,7277.955705373313,4810.479703569279,1020042,Cerdo,Foodservice
2021-06-11,15269.675564648762,27529.450113227937,21556.418992650484,1020027,Cerdo,Foodservice
2021-06-12,11597.20901358205,23548.69069943402,17638.863755028164,1020027,Cerdo,Foodservice
2021-06-13,-3348.659673474693,8971.652684031274,2702.264349898094,1020027,Cerdo,Foodservice
2021-06-14,6326.4278285037735,18258.470079939107,12531.544889705667,1020027,Cerdo,Foodservice
2021-06-15,12479.318279128047,25108.121598641912,18775.04274329317,1020027,Cerdo,Foodservice
2021-06-16,13624.498806862213,25973.65085660144,19786.974300389025,1020027,Cerdo,Foodservice
2021-06-17,14247.098222515539,26801.989576055847,20560.700112216757,1020027,Cerdo,Foodservice
2021-06-11,44379.054572083114,74646.78413321583,58797.87862673249,1020013,Cerdo,Foodservice
2021-06-12,27325.77513195276,58250.227128415354,43261.316191729406,1020013,Cerdo,Foodservice
2021-06-13,-16962.663345722143,14362.117104385588,-1177.1125641589242,1020013,Cerdo,Foodservice
2021-06-14,12950.015608446469,43022.83835604714,27892.69264994639,1020013,Cerdo,Foodservice
2021-06-15,27518.543717751254,56815.80203096211,41490.44571217165,1020013,Cerdo,Foodservice
2021-06-16,33795.06374003947,64164.973610895366,49036.050014214525,1020013,Cerdo,Foodservice
2021-06-17,36935.74203790126,66830.46070148052,51323.293542677675,1020013,Cerdo,Foodservice
2021-06-11,23255.02326321665,39711.02458882329,31426.234099529996,1020010,Cerdo,Foodservice
2021-06-12,17567.25105484272,34396.28841613275,26306.09524964984,1020010,Cerdo,Foodservice
2021-06-13,469.5004846646374,17219.436877597556,8877.487015530558,1020010,Cerdo,Foodservice
2021-06-14,14079.708735994802,31067.18034758501,22719.635999829527,1020010,Cerdo,Foodservice
2021-06-15,21223.857812195565,37600.70886525031,29513.424088281994,1020010,Cerdo,Foodservice
2021-06-16,23227.59359144305,39142.88851192082,30905.356652957464,1020010,Cerdo,Foodservice
2021-06-17,24650.663758034218,40958.72986403789,32759.931127447824,1020010,Cerdo,Foodservice
2021-06-11,2749.707132409763,13033.868903686747,7984.02169171728,1020003,Cerdo,Foodservice
2021-06-12,769.5492020275185,11559.193098442309,6450.198849722311,1020003,Cerdo,Foodservice
2021-06-13,-6596.234775122573,3776.257274285242,-1216.7113083793056,1020003,Cerdo,Foodservice
2021-06-14,-2120.508597423392,7566.923285698267,2602.849984736384,1020003,Cerdo,Foodservice
2021-06-15,357.46241598536875,10626.421338817654,5528.127883783299,1020003,Cerdo,Foodservice
2021-06-16,1699.4302225850602,11924.988326256032,6973.353792892553,1020003,Cerdo,Foodservice
2021-06-17,3217.628327311163,13490.941941429555,8203.2833612962,1020003,Cerdo,Foodservice
2021-06-11,10464.84360017624,20435.852039782087,15470.668863188854,1020001,Cerdo,Foodservice
2021-06-12,8046.682811340974,17862.636678057625,13189.288073363969,1020001,Cerdo,Foodservice
2021-06-13,-2453.8925101249324,7569.841708018075,2463.2390636172713,1020001,Cerdo,Foodservice
2021-06-14,4153.876411991796,13850.440666772673,8668.641393382835,1020001,Cerdo,Foodservice
2021-06-15,6693.116445141839,16444.500207111883,11956.948285899085,1020001,Cerdo,Foodservice
2021-06-16,7369.92948528103,17458.304635924345,12602.101291297538,1020001,Cerdo,Foodservice
2021-06-17,8728.229839093607,18726.01603681315,13595.700667213701,1020001,Cerdo,Foodservice
2021-06-11,5262.832910624145,22831.87729525763,14460.589966752457,1010695,Pollo,Foodservice
2021-06-12,1069.966854185421,19627.484262667447,10829.8626801868,1010695,Pollo,Foodservice
2021-06-13,-7736.248653539281,10723.244636125395,1289.2017255409883,1010695,Pollo,Foodservice
2021-06-14,-1751.4559047939065,15409.20792580613,7281.83045018157,1010695,Pollo,Foodservice
2021-06-15,2468.623817448578,20844.52257150366,11708.931009166437,1010695,Pollo,Foodservice
2021-06-16,4859.800694427215,24058.20635985062,14275.134656264723,1010695,Pollo,Foodservice
2021-06-17,5045.049957906031,22655.7094620638,13867.257243249614,1010695,Pollo,Foodservice
2021-06-11,29755.873790080994,59768.61512155112,44743.92271400595,1010267,Pollo,Foodservice
2021-06-12,11378.484026484442,41862.53829406975,26588.402968891904,1010267,Pollo,Foodservice
2021-06-13,-18844.071698793174,9954.755558668956,-4040.38890399049,1010267,Pollo,Foodservice
2021-06-14,14930.410920369748,43693.57434615257,29217.475958847837,1010267,Pollo,Foodservice
2021-06-15,33300.561632392855,61945.688015483494,47547.885072044235,1010267,Pollo,Foodservice
2021-06-16,28922.026761555102,58397.82749856959,43656.91364286035,1010267,Pollo,Foodservice
2021-06-17,28441.88392980137,58721.931248723406,43144.29689849984,1010267,Pollo,Foodservice
2021-06-11,129622.01313931635,202607.0479445334,166036.47692013788,1010078,Pollo,Foodservice
2021-06-12,83362.84696994402,149547.39165793493,115539.26212010773,1010078,Pollo,Foodservice
2021-06-13,-20470.619404958627,48942.852228508076,14264.681740697517,1010078,Pollo,Foodservice
2021-06-14,49996.87167501128,119165.51320194152,87064.9527812688,1010078,Pollo,Foodservice
2021-06-15,90228.52968078,157478.0805986442,123637.23369523819,1010078,Pollo,Foodservice
2021-06-16,98721.73111866687,167280.93138624183,133410.92711297958,1010078,Pollo,Foodservice
2021-06-17,110113.74162635305,177295.03331905414,145240.17354939977,1010078,Pollo,Foodservice
2021-06-11,3895.3077091163314,9837.36980979201,6912.978534549762,1010077,Pollo,Foodservice
2021-06-12,1915.883895343172,7866.310532350328,4911.143809965499,1010077,Pollo,Foodservice
2021-06-13,-4598.198771473597,1428.492243928986,-1596.827916938354,1010077,Pollo,Foodservice
2021-06-14,105.34765007763306,5943.821522960366,3023.816191105886,1010077,Pollo,Foodservice
2021-06-15,1663.6250587723237,7463.952648699313,4673.028905375671,1010077,Pollo,Foodservice
2021-06-16,2423.0109319401295,8498.616311704911,5606.207654802764,1010077,Pollo,Foodservice
2021-06-17,3307.232443947721,9594.263425667843,6516.330512011971,1010077,Pollo,Foodservice
2021-06-11,24738.344159932567,65763.37620814175,45106.943355553376,1010048,Pollo,Foodservice
2021-06-12,3379.374371439031,43618.11348442958,25055.318879895916,1010048,Pollo,Foodservice
2021-06-13,-43758.98736465187,-2459.0301896505152,-23638.605273460926,1010048,Pollo,Foodservice
2021-06-14,-8880.098197690471,32937.159316687976,13168.692738358051,1010048,Pollo,Foodservice
2021-06-15,6809.498509488022,48223.19836716129,28267.269012430716,1010048,Pollo,Foodservice
2021-06-16,14307.076636875363,54588.245758657,34498.88203945074,1010048,Pollo,Foodservice
2021-06-17,17552.739894414754,59356.04926421636,38359.618375154474,1010048,Pollo,Foodservice
2021-06-11,23728.558239080056,46120.998475283275,35293.83533188389,1010002,Pollo,Foodservice
2021-06-12,11665.246463442769,34057.51872344147,22354.35256884182,1010002,Pollo,Foodservice
2021-06-13,-20598.077843236693,2173.796986151575,-10051.71051817802,1010002,Pollo,Foodservice
2021-06-14,-233.3039197588858,22000.972149314774,10960.31121447419,1010002,Pollo,Foodservice
2021-06-15,10683.786616444482,33811.622829688706,21861.555753663142,1010002,Pollo,Foodservice
2021-06-16,14492.992733161205,36750.36505706676,25420.882934857676,1010002,Pollo,Foodservice
2021-06-17,19401.900156789638,42326.74863784055,31171.88031295473,1010002,Pollo,Foodservice
